#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:13:30.356
ProcessGuid: {39e13812-ddbb-651a-1802-000000000b00}
ProcessId: 3628
Image: C:\Windows\System32\RuntimeBroker.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","215","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:13:30",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:13:16.242
ProcessGuid: {39e13812-dc51-651a-e201-000000000b00}
ProcessId: 8100
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","214","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:13:16",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:13:00.943
ProcessGuid: {39e13812-ddfc-651a-1d02-000000000b00}
ProcessId: 6852
Image: C:\Windows\System32\SearchFilterHost.exe
FileVersion: 7.0.22621.1635 (WinBuild.160101.0800)
Description: Microsoft Windows Search Filter Host
Product: Windows? Search
Company: Microsoft Corporation
OriginalFileName: SearchFilterHost.exe
CommandLine: ""C:\Windows\System32\SearchFilterHost.exe"" 840 2592 2600 824 {7FC3863B-7471-4B10-84E3-A5C2E0330618}
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: Medium
Hashes: SHA256=5848227DEAEBC02A2FDECA8FF6875EB6F8B628207FD4233F181EF80C4EB6DAD3
ParentProcessGuid: {39e13812-ccac-651a-8c00-000000000b00}
ParentProcessId: 5048
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","213","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:13:00",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:13:00.732
ProcessGuid: {39e13812-ddfc-651a-1c02-000000000b00}
ProcessId: 3756
Image: C:\Windows\System32\SearchProtocolHost.exe
FileVersion: 7.0.22621.1635 (WinBuild.160101.0800)
Description: Microsoft Windows Search Protocol Host
Product: Windows? Search
Company: Microsoft Corporation
OriginalFileName: SearchProtocolHost.exe
CommandLine: ""C:\Windows\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe6_ Global\UsGthrCtrlFltPipeMssGthrPipe6 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E7824AA41036445B61350491424173E3BD292DAC791F70255079870E10DD8557
ParentProcessGuid: {39e13812-ccac-651a-8c00-000000000b00}
ParentProcessId: 5048
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","212","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:13:00",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:13:00.232
ProcessGuid: {39e13812-ddbb-651a-1702-000000000b00}
ProcessId: 7688
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","211","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:13:00",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:12:45.898
ProcessGuid: {39e13812-dded-651a-1b02-000000000b00}
ProcessId: 8960
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=14E0857B37F6C5E5E90BAB786A4DB8FCEB4166AFE75E617519D942656976481E
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","210","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:45",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:12:45.709
ProcessGuid: {39e13812-dded-651a-1a02-000000000b00}
ProcessId: 9204
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.1194 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=AD71EDDCE50C702329F950D2A4799541D709E82765AF5FA61EEED1E17799383A
ParentProcessGuid: {39e13812-dded-651a-1902-000000000b00}
ParentProcessId: 8496
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","209","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:45",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:12:45.497
ProcessGuid: {39e13812-dded-651a-1902-000000000b00}
ProcessId: 8496
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
CurrentDirectory: C:\Users\dndlo\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=D436E66C0D092508E4B85290815AB375695FA9013C7423A3A27FED4F1ACF90BD
ParentProcessGuid: {39e13812-cc83-651a-6300-000000000b00}
ParentProcessId: 4656
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","208","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:45",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:12:31.197
ProcessGuid: {39e13812-dc81-651a-fe01-000000000b00}
ProcessId: 2596
Image: C:\Windows\System32\conhost.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","207","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:31",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:12:31.047
ProcessGuid: {39e13812-dc81-651a-fd01-000000000b00}
ProcessId: 4520
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","206","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:31",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:12:29.463
ProcessGuid: {39e13812-dd98-651a-1402-000000000b00}
ProcessId: 2236
Image: C:\Windows\System32\conhost.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","205","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:29",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:12:29.361
ProcessGuid: {39e13812-dd97-651a-1302-000000000b00}
ProcessId: 968
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","204","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:12:29",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:11:55.996
ProcessGuid: {39e13812-ddbb-651a-1802-000000000b00}
ProcessId: 3628
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=3074FA572CA1A3AB76F0135A9B56A92B13E973380BF4A63BB920FA797C7D76A8
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","203","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:11:55",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:11:55.881
ProcessGuid: {39e13812-ddbb-651a-1702-000000000b00}
ProcessId: 7688
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe
FileVersion: 16.0.14326.20544
Description: Microsoft Outlook Communications
Product: Microsoft Office
Company: Microsoft Corporation
OriginalFileName: HxTsr.exe
CommandLine: ""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe"" -ServerName:Hx.IPC.Server
CurrentDirectory: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=1E4F8F9E5BA222FEF70583D43F83929F9E29674A6FC9371F99D9492DCCB79E8F
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","202","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:11:55",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 15:11:33.232
ProcessGuid: {39e13812-dda5-651a-1602-000000000b00}
ProcessId: 1220
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","201","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:11:33",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:11:33.068
ProcessGuid: {39e13812-dda5-651a-1602-000000000b00}
ProcessId: 1220
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 117.0.2045.47
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=ko --service-sandbox-type=service --mojo-platform-channel-handle=4360 --field-trial-handle=1996,i,9763911502272204724,12067030255526755103,262144 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\117.0.2045.47\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=F2DE2A37E6DFC90FFD0162EF11A7C9792850E37767B1E2C5AD28C751D18D750F
ParentProcessGuid: {39e13812-dc51-651a-e301-000000000b00}
ParentProcessId: 2472
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --disable-nacl --flag-switches-begin --flag-switches-end --no-startup-window /prefetch:5
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","200","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:11:33",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 15:11:20.392
ProcessGuid: {39e13812-dd98-651a-1502-000000000b00}
ProcessId: 3648
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=14E0857B37F6C5E5E90BAB786A4DB8FCEB4166AFE75E617519D942656976481E
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","199","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-03 ?? 12:11:20",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
